"conceptURI","code_xml","code_ted","op_code"
"http://publications.europa.eu/resource/authority/language/MZE","mze",,"MZE"
"http://publications.europa.eu/resource/authority/language/MZG","mzg",,"MZG"
"http://publications.europa.eu/resource/authority/language/MZH","mzh",,"MZH"
"http://publications.europa.eu/resource/authority/language/MZI","mzi",,"MZI"
"http://publications.europa.eu/resource/authority/language/MZJ","mzj",,"MZJ"
"http://publications.europa.eu/resource/authority/language/MZK","mzk",,"MZK"
"http://publications.europa.eu/resource/authority/language/MZL","mzl",,"MZL"
"http://publications.europa.eu/resource/authority/language/MZM","mzm",,"MZM"
"http://publications.europa.eu/resource/authority/language/MZN","mzn",,"MZN"
"http://publications.europa.eu/resource/authority/language/MZO","mzo",,"MZO"
"http://publications.europa.eu/resource/authority/language/MZP","mzp",,"MZP"
"http://publications.europa.eu/resource/authority/language/MZQ","mzq",,"MZQ"
"http://publications.europa.eu/resource/authority/language/MZR","mzr",,"MZR"
"http://publications.europa.eu/resource/authority/language/MZS","mzs",,"MZS"
"http://publications.europa.eu/resource/authority/language/MZT","mzt",,"MZT"
"http://publications.europa.eu/resource/authority/language/MZU","mzu",,"MZU"
"http://publications.europa.eu/resource/authority/language/MZV","mzv",,"MZV"
"http://publications.europa.eu/resource/authority/language/MZW","mzw",,"MZW"
"http://publications.europa.eu/resource/authority/language/MZX","mzx",,"MZX"
"http://publications.europa.eu/resource/authority/language/MZY","mzy",,"MZY"
"http://publications.europa.eu/resource/authority/language/MZZ","mzz",,"MZZ"
"http://publications.europa.eu/resource/authority/language/NAA","naa",,"NAA"
"http://publications.europa.eu/resource/authority/language/NAB","nab",,"NAB"
"http://publications.europa.eu/resource/authority/language/NAC","nac",,"NAC"
"http://publications.europa.eu/resource/authority/language/NAD","nad",,"NAD"
"http://publications.europa.eu/resource/authority/language/NAE","nae",,"NAE"
"http://publications.europa.eu/resource/authority/language/NAF","naf",,"NAF"
"http://publications.europa.eu/resource/authority/language/NAG","nag",,"NAG"
"http://publications.europa.eu/resource/authority/language/NAH","nah",,"NAH"
"http://publications.europa.eu/resource/authority/language/NAI","nai",,"NAI"
"http://publications.europa.eu/resource/authority/language/NAJ","naj",,"NAJ"
"http://publications.europa.eu/resource/authority/language/NAK","nak",,"NAK"
"http://publications.europa.eu/resource/authority/language/NAL","nal",,"NAL"
"http://publications.europa.eu/resource/authority/language/NAM","nam",,"NAM"
"http://publications.europa.eu/resource/authority/language/NAN","nan",,"NAN"
"http://publications.europa.eu/resource/authority/language/NAO","nao",,"NAO"
"http://publications.europa.eu/resource/authority/language/NAP","nap",,"NAP"
"http://publications.europa.eu/resource/authority/language/NAQ","naq",,"NAQ"
"http://publications.europa.eu/resource/authority/language/NAR","nar",,"NAR"
"http://publications.europa.eu/resource/authority/language/NAS","nas",,"NAS"
"http://publications.europa.eu/resource/authority/language/NAT","nat",,"NAT"
"http://publications.europa.eu/resource/authority/language/NAU","na",,"NAU"
"http://publications.europa.eu/resource/authority/language/NAV","nv",,"NAV"
"http://publications.europa.eu/resource/authority/language/NAW","naw",,"NAW"
"http://publications.europa.eu/resource/authority/language/NAX","nax",,"NAX"
"http://publications.europa.eu/resource/authority/language/NAY","nay",,"NAY"
"http://publications.europa.eu/resource/authority/language/NAZ","naz",,"NAZ"
"http://publications.europa.eu/resource/authority/language/NBA","nba",,"NBA"
"http://publications.europa.eu/resource/authority/language/NBB","nbb",,"NBB"
"http://publications.europa.eu/resource/authority/language/NBC","nbc",,"NBC"
"http://publications.europa.eu/resource/authority/language/NBD","nbd",,"NBD"
"http://publications.europa.eu/resource/authority/language/NBE","nbe",,"NBE"
"http://publications.europa.eu/resource/authority/language/NBF","nbf",,"NBF"
"http://publications.europa.eu/resource/authority/language/NBG","nbg",,"NBG"
"http://publications.europa.eu/resource/authority/language/NBH","nbh",,"NBH"
"http://publications.europa.eu/resource/authority/language/NBI","nbi",,"NBI"
"http://publications.europa.eu/resource/authority/language/NBJ","nbj",,"NBJ"
"http://publications.europa.eu/resource/authority/language/NBK","nbk",,"NBK"
"http://publications.europa.eu/resource/authority/language/NBL","nr",,"NBL"
"http://publications.europa.eu/resource/authority/language/NBM","nbm",,"NBM"
"http://publications.europa.eu/resource/authority/language/NBN","nbn",,"NBN"
"http://publications.europa.eu/resource/authority/language/NBO","nbo",,"NBO"
"http://publications.europa.eu/resource/authority/language/NBP","nbp",,"NBP"
"http://publications.europa.eu/resource/authority/language/NBQ","nbq",,"NBQ"
"http://publications.europa.eu/resource/authority/language/NBR","nbr",,"NBR"
"http://publications.europa.eu/resource/authority/language/NBS","nbs",,"NBS"
"http://publications.europa.eu/resource/authority/language/NBT","nbt",,"NBT"
"http://publications.europa.eu/resource/authority/language/NBU","nbu",,"NBU"
"http://publications.europa.eu/resource/authority/language/NBV","nbv",,"NBV"
"http://publications.europa.eu/resource/authority/language/NBW","nbw",,"NBW"
"http://publications.europa.eu/resource/authority/language/NBX","nbx",,"NBX"
"http://publications.europa.eu/resource/authority/language/NBY","nby",,"NBY"
"http://publications.europa.eu/resource/authority/language/NCA","nca",,"NCA"
"http://publications.europa.eu/resource/authority/language/NCB","ncb",,"NCB"
"http://publications.europa.eu/resource/authority/language/NCC","ncc",,"NCC"
"http://publications.europa.eu/resource/authority/language/NCD","ncd",,"NCD"
"http://publications.europa.eu/resource/authority/language/NCE","nce",,"NCE"
"http://publications.europa.eu/resource/authority/language/NCF","ncf",,"NCF"
"http://publications.europa.eu/resource/authority/language/NCG","ncg",,"NCG"
"http://publications.europa.eu/resource/authority/language/NCH","nch",,"NCH"
"http://publications.europa.eu/resource/authority/language/NCI","nci",,"NCI"
"http://publications.europa.eu/resource/authority/language/NCJ","ncj",,"NCJ"
"http://publications.europa.eu/resource/authority/language/NCK","nck",,"NCK"
"http://publications.europa.eu/resource/authority/language/NCL","ncl",,"NCL"
"http://publications.europa.eu/resource/authority/language/NCM","ncm",,"NCM"
"http://publications.europa.eu/resource/authority/language/NCN","ncn",,"NCN"
"http://publications.europa.eu/resource/authority/language/NCO","nco",,"NCO"
"http://publications.europa.eu/resource/authority/language/NCP","ncp",,"NCP"
"http://publications.europa.eu/resource/authority/language/NCR","ncr",,"NCR"
"http://publications.europa.eu/resource/authority/language/NCS","ncs",,"NCS"
"http://publications.europa.eu/resource/authority/language/NCT","nct",,"NCT"
"http://publications.europa.eu/resource/authority/language/NCU","ncu",,"NCU"
"http://publications.europa.eu/resource/authority/language/NCX","ncx",,"NCX"
"http://publications.europa.eu/resource/authority/language/NCZ","ncz",,"NCZ"
"http://publications.europa.eu/resource/authority/language/NDA","nda",,"NDA"
"http://publications.europa.eu/resource/authority/language/NDB","ndb",,"NDB"
"http://publications.europa.eu/resource/authority/language/NDC","ndc",,"NDC"
"http://publications.europa.eu/resource/authority/language/NDD","ndd",,"NDD"
"http://publications.europa.eu/resource/authority/language/NDE","nd",,"NDE"
"http://publications.europa.eu/resource/authority/language/NDF","ndf",,"NDF"
"http://publications.europa.eu/resource/authority/language/NDG","ndg",,"NDG"
"http://publications.europa.eu/resource/authority/language/NDH","ndh",,"NDH"
"http://publications.europa.eu/resource/authority/language/NDI","ndi",,"NDI"
"http://publications.europa.eu/resource/authority/language/NDJ","ndj",,"NDJ"
"http://publications.europa.eu/resource/authority/language/NDK","ndk",,"NDK"
"http://publications.europa.eu/resource/authority/language/NDL","ndl",,"NDL"
"http://publications.europa.eu/resource/authority/language/NDM","ndm",,"NDM"
"http://publications.europa.eu/resource/authority/language/NDN","ndn",,"NDN"
"http://publications.europa.eu/resource/authority/language/NDO","ng",,"NDO"
"http://publications.europa.eu/resource/authority/language/NDP","ndp",,"NDP"
"http://publications.europa.eu/resource/authority/language/NDQ","ndq",,"NDQ"
"http://publications.europa.eu/resource/authority/language/NDR","ndr",,"NDR"
"http://publications.europa.eu/resource/authority/language/NDS","nds",,"NDS"
"http://publications.europa.eu/resource/authority/language/NDT","ndt",,"NDT"
"http://publications.europa.eu/resource/authority/language/NDU","ndu",,"NDU"
"http://publications.europa.eu/resource/authority/language/NDV","ndv",,"NDV"
"http://publications.europa.eu/resource/authority/language/NDW","ndw",,"NDW"
"http://publications.europa.eu/resource/authority/language/NDX","ndx",,"NDX"
"http://publications.europa.eu/resource/authority/language/NDY","ndy",,"NDY"
"http://publications.europa.eu/resource/authority/language/NDZ","ndz",,"NDZ"
"http://publications.europa.eu/resource/authority/language/NEA","nea",,"NEA"
"http://publications.europa.eu/resource/authority/language/NEB","neb",,"NEB"
"http://publications.europa.eu/resource/authority/language/NEC","nec",,"NEC"
"http://publications.europa.eu/resource/authority/language/NED","ned",,"NED"
"http://publications.europa.eu/resource/authority/language/NEE","nee",,"NEE"
"http://publications.europa.eu/resource/authority/language/NEF","nef",,"NEF"
"http://publications.europa.eu/resource/authority/language/NEG","neg",,"NEG"
"http://publications.europa.eu/resource/authority/language/NEH","neh",,"NEH"
"http://publications.europa.eu/resource/authority/language/NEI","nei",,"NEI"
"http://publications.europa.eu/resource/authority/language/NEJ","nej",,"NEJ"
"http://publications.europa.eu/resource/authority/language/NEK","nek",,"NEK"
"http://publications.europa.eu/resource/authority/language/NEM","nem",,"NEM"
"http://publications.europa.eu/resource/authority/language/NEN","nen",,"NEN"
"http://publications.europa.eu/resource/authority/language/NEO","neo",,"NEO"
"http://publications.europa.eu/resource/authority/language/NEQ","neq",,"NEQ"
"http://publications.europa.eu/resource/authority/language/NER","ner",,"NER"
"http://publications.europa.eu/resource/authority/language/NES","nes",,"NES"
"http://publications.europa.eu/resource/authority/language/NET","net",,"NET"
"http://publications.europa.eu/resource/authority/language/NEV","nev",,"NEV"
"http://publications.europa.eu/resource/authority/language/NEW","new",,"NEW"
"http://publications.europa.eu/resource/authority/language/NEX","nex",,"NEX"
"http://publications.europa.eu/resource/authority/language/NEY","ney",,"NEY"
"http://publications.europa.eu/resource/authority/language/NEZ","nez",,"NEZ"
"http://publications.europa.eu/resource/authority/language/NFA","nfa",,"NFA"
"http://publications.europa.eu/resource/authority/language/NFD","nfd",,"NFD"
"http://publications.europa.eu/resource/authority/language/NFL","nfl",,"NFL"
"http://publications.europa.eu/resource/authority/language/NFR","nfr",,"NFR"
"http://publications.europa.eu/resource/authority/language/NFU","nfu",,"NFU"
"http://publications.europa.eu/resource/authority/language/NGA","nga",,"NGA"
"http://publications.europa.eu/resource/authority/language/NGB","ngb",,"NGB"
"http://publications.europa.eu/resource/authority/language/NGC","ngc",,"NGC"
"http://publications.europa.eu/resource/authority/language/NGD","ngd",,"NGD"
"http://publications.europa.eu/resource/authority/language/NGE","nge",,"NGE"
"http://publications.europa.eu/resource/authority/language/NGG","ngg",,"NGG"
"http://publications.europa.eu/resource/authority/language/NGH","ngh",,"NGH"
"http://publications.europa.eu/resource/authority/language/NGI","ngi",,"NGI"
"http://publications.europa.eu/resource/authority/language/NGJ","ngj",,"NGJ"
"http://publications.europa.eu/resource/authority/language/NGK","ngk",,"NGK"
"http://publications.europa.eu/resource/authority/language/NGL","ngl",,"NGL"
"http://publications.europa.eu/resource/authority/language/NGM","ngm",,"NGM"
"http://publications.europa.eu/resource/authority/language/NGN","ngn",,"NGN"
"http://publications.europa.eu/resource/authority/language/NGO","ngo",,"NGO"
"http://publications.europa.eu/resource/authority/language/NGP","ngp",,"NGP"
"http://publications.europa.eu/resource/authority/language/NGQ","ngq",,"NGQ"
"http://publications.europa.eu/resource/authority/language/NGR","ngr",,"NGR"
"http://publications.europa.eu/resource/authority/language/NGS","ngs",,"NGS"
"http://publications.europa.eu/resource/authority/language/NGT","ngt",,"NGT"
"http://publications.europa.eu/resource/authority/language/NGU","ngu",,"NGU"
"http://publications.europa.eu/resource/authority/language/NGV","ngv",,"NGV"
"http://publications.europa.eu/resource/authority/language/NGW","ngw",,"NGW"
"http://publications.europa.eu/resource/authority/language/NGX","ngx",,"NGX"
"http://publications.europa.eu/resource/authority/language/NGY","ngy",,"NGY"
"http://publications.europa.eu/resource/authority/language/NGZ","ngz",,"NGZ"
"http://publications.europa.eu/resource/authority/language/NHA","nha",,"NHA"
"http://publications.europa.eu/resource/authority/language/NHB","nhb",,"NHB"
"http://publications.europa.eu/resource/authority/language/NHC","nhc",,"NHC"
"http://publications.europa.eu/resource/authority/language/NHD","nhd",,"NHD"
"http://publications.europa.eu/resource/authority/language/NHE","nhe",,"NHE"
"http://publications.europa.eu/resource/authority/language/NHF","nhf",,"NHF"
"http://publications.europa.eu/resource/authority/language/NHG","nhg",,"NHG"
"http://publications.europa.eu/resource/authority/language/NHH","nhh",,"NHH"
"http://publications.europa.eu/resource/authority/language/NHI","nhi",,"NHI"
"http://publications.europa.eu/resource/authority/language/NHK","nhk",,"NHK"
"http://publications.europa.eu/resource/authority/language/NHM","nhm",,"NHM"
"http://publications.europa.eu/resource/authority/language/NHN","nhn",,"NHN"
"http://publications.europa.eu/resource/authority/language/NHO","nho",,"NHO"
"http://publications.europa.eu/resource/authority/language/NHP","nhp",,"NHP"
"http://publications.europa.eu/resource/authority/language/NHQ","nhq",,"NHQ"
"http://publications.europa.eu/resource/authority/language/NHR","nhr",,"NHR"
"http://publications.europa.eu/resource/authority/language/NHT","nht",,"NHT"
"http://publications.europa.eu/resource/authority/language/NHU","nhu",,"NHU"
"http://publications.europa.eu/resource/authority/language/NHV","nhv",,"NHV"
"http://publications.europa.eu/resource/authority/language/NHW","nhw",,"NHW"
"http://publications.europa.eu/resource/authority/language/NHX","nhx",,"NHX"
"http://publications.europa.eu/resource/authority/language/NHY","nhy",,"NHY"
"http://publications.europa.eu/resource/authority/language/NHZ","nhz",,"NHZ"
"http://publications.europa.eu/resource/authority/language/NIA","nia",,"NIA"
"http://publications.europa.eu/resource/authority/language/NIB","nib",,"NIB"
"http://publications.europa.eu/resource/authority/language/NIC","nic",,"NIC"
"http://publications.europa.eu/resource/authority/language/NID","nid",,"NID"
"http://publications.europa.eu/resource/authority/language/NIE","nie",,"NIE"
"http://publications.europa.eu/resource/authority/language/NIF","nif",,"NIF"
"http://publications.europa.eu/resource/authority/language/NIG","nig",,"NIG"
"http://publications.europa.eu/resource/authority/language/NIH","nih",,"NIH"
"http://publications.europa.eu/resource/authority/language/NII","nii",,"NII"
"http://publications.europa.eu/resource/authority/language/NIJ","nij",,"NIJ"
"http://publications.europa.eu/resource/authority/language/NIK","nik",,"NIK"
"http://publications.europa.eu/resource/authority/language/NIL","nil",,"NIL"
"http://publications.europa.eu/resource/authority/language/NIM","nim",,"NIM"
"http://publications.europa.eu/resource/authority/language/NIN","nin",,"NIN"
"http://publications.europa.eu/resource/authority/language/NIO","nio",,"NIO"
"http://publications.europa.eu/resource/authority/language/NIQ","niq",,"NIQ"
"http://publications.europa.eu/resource/authority/language/NIR","nir",,"NIR"
"http://publications.europa.eu/resource/authority/language/NIS","nis",,"NIS"
"http://publications.europa.eu/resource/authority/language/NIT","nit",,"NIT"
"http://publications.europa.eu/resource/authority/language/NIU","niu",,"NIU"
"http://publications.europa.eu/resource/authority/language/NIV","niv",,"NIV"
"http://publications.europa.eu/resource/authority/language/NIW","niw",,"NIW"
"http://publications.europa.eu/resource/authority/language/NIX","nix",,"NIX"
"http://publications.europa.eu/resource/authority/language/NIY","niy",,"NIY"
"http://publications.europa.eu/resource/authority/language/NIZ","niz",,"NIZ"
"http://publications.europa.eu/resource/authority/language/NJA","nja",,"NJA"
"http://publications.europa.eu/resource/authority/language/NJB","njb",,"NJB"
"http://publications.europa.eu/resource/authority/language/NJD","njd",,"NJD"
"http://publications.europa.eu/resource/authority/language/NJH","njh",,"NJH"
"http://publications.europa.eu/resource/authority/language/NJI","nji",,"NJI"
"http://publications.europa.eu/resource/authority/language/NJJ","njj",,"NJJ"
"http://publications.europa.eu/resource/authority/language/NJL","njl",,"NJL"
"http://publications.europa.eu/resource/authority/language/NJM","njm",,"NJM"
"http://publications.europa.eu/resource/authority/language/NJN","njn",,"NJN"
"http://publications.europa.eu/resource/authority/language/NJO","njo",,"NJO"
"http://publications.europa.eu/resource/authority/language/NJR","njr",,"NJR"
"http://publications.europa.eu/resource/authority/language/NJS","njs",,"NJS"
"http://publications.europa.eu/resource/authority/language/NJT","njt",,"NJT"
"http://publications.europa.eu/resource/authority/language/NJU","nju",,"NJU"
"http://publications.europa.eu/resource/authority/language/NJX","njx",,"NJX"
"http://publications.europa.eu/resource/authority/language/NJY","njy",,"NJY"
"http://publications.europa.eu/resource/authority/language/NKA","nka",,"NKA"
"http://publications.europa.eu/resource/authority/language/NKB","nkb",,"NKB"
"http://publications.europa.eu/resource/authority/language/NKC","nkc",,"NKC"
"http://publications.europa.eu/resource/authority/language/NKD","nkd",,"NKD"
"http://publications.europa.eu/resource/authority/language/NKE","nke",,"NKE"
"http://publications.europa.eu/resource/authority/language/NKF","nkf",,"NKF"
"http://publications.europa.eu/resource/authority/language/NKG","nkg",,"NKG"
"http://publications.europa.eu/resource/authority/language/NKH","nkh",,"NKH"
"http://publications.europa.eu/resource/authority/language/NKI","nki",,"NKI"
"http://publications.europa.eu/resource/authority/language/NKJ","nkj",,"NKJ"
"http://publications.europa.eu/resource/authority/language/NKK","nkk",,"NKK"
"http://publications.europa.eu/resource/authority/language/NKM","nkm",,"NKM"
"http://publications.europa.eu/resource/authority/language/NKN","nkn",,"NKN"
"http://publications.europa.eu/resource/authority/language/NKO","nko",,"NKO"
"http://publications.europa.eu/resource/authority/language/NKP","nkp",,"NKP"
"http://publications.europa.eu/resource/authority/language/NKR","nkr",,"NKR"
"http://publications.europa.eu/resource/authority/language/NKS","nks",,"NKS"
"http://publications.europa.eu/resource/authority/language/NKT","nkt",,"NKT"
"http://publications.europa.eu/resource/authority/language/NKU","nku",,"NKU"
"http://publications.europa.eu/resource/authority/language/NKV","nkv",,"NKV"
"http://publications.europa.eu/resource/authority/language/NKW","nkw",,"NKW"
"http://publications.europa.eu/resource/authority/language/NKX","nkx",,"NKX"
"http://publications.europa.eu/resource/authority/language/NKZ","nkz",,"NKZ"
"http://publications.europa.eu/resource/authority/language/NLA","nla",,"NLA"
"http://publications.europa.eu/resource/authority/language/NLC","nlc",,"NLC"
"http://publications.europa.eu/resource/authority/language/NLE","nle",,"NLE"
"http://publications.europa.eu/resource/authority/language/NLG","nlg",,"NLG"
"http://publications.europa.eu/resource/authority/language/NLI","nli",,"NLI"
"http://publications.europa.eu/resource/authority/language/NLJ","nlj",,"NLJ"
"http://publications.europa.eu/resource/authority/language/NLK","nlk",,"NLK"
"http://publications.europa.eu/resource/authority/language/NLL","nll",,"NLL"
"http://publications.europa.eu/resource/authority/language/NLN","nln",,"NLN"
"http://publications.europa.eu/resource/authority/language/NLO","nlo",,"NLO"
"http://publications.europa.eu/resource/authority/language/NLR","nlr",,"NLR"
"http://publications.europa.eu/resource/authority/language/NLU","nlu",,"NLU"
"http://publications.europa.eu/resource/authority/language/NLV","nlv",,"NLV"
"http://publications.europa.eu/resource/authority/language/NLX","nlx",,"NLX"
"http://publications.europa.eu/resource/authority/language/NLY","nly",,"NLY"
"http://publications.europa.eu/resource/authority/language/NLZ","nlz",,"NLZ"
"http://publications.europa.eu/resource/authority/language/NMA","nma",,"NMA"
"http://publications.europa.eu/resource/authority/language/NMB","nmb",,"NMB"
"http://publications.europa.eu/resource/authority/language/NMC","nmc",,"NMC"
"http://publications.europa.eu/resource/authority/language/NMD","nmd",,"NMD"
"http://publications.europa.eu/resource/authority/language/NME","nme",,"NME"
"http://publications.europa.eu/resource/authority/language/NMF","nmf",,"NMF"
"http://publications.europa.eu/resource/authority/language/NMG","nmg",,"NMG"
"http://publications.europa.eu/resource/authority/language/NMH","nmh",,"NMH"
"http://publications.europa.eu/resource/authority/language/NMI","nmi",,"NMI"
"http://publications.europa.eu/resource/authority/language/NMJ","nmj",,"NMJ"
"http://publications.europa.eu/resource/authority/language/NMK","nmk",,"NMK"
"http://publications.europa.eu/resource/authority/language/NML","nml",,"NML"
"http://publications.europa.eu/resource/authority/language/NMM","nmm",,"NMM"
"http://publications.europa.eu/resource/authority/language/NMN","nmn",,"NMN"
"http://publications.europa.eu/resource/authority/language/NMO","nmo",,"NMO"
"http://publications.europa.eu/resource/authority/language/NMP","nmp",,"NMP"
"http://publications.europa.eu/resource/authority/language/NMQ","nmq",,"NMQ"
"http://publications.europa.eu/resource/authority/language/NMR","nmr",,"NMR"
"http://publications.europa.eu/resource/authority/language/NMS","nms",,"NMS"
"http://publications.europa.eu/resource/authority/language/NMT","nmt",,"NMT"
"http://publications.europa.eu/resource/authority/language/NMU","nmu",,"NMU"
"http://publications.europa.eu/resource/authority/language/NMV","nmv",,"NMV"
"http://publications.europa.eu/resource/authority/language/NMW","nmw",,"NMW"
"http://publications.europa.eu/resource/authority/language/NMX","nmx",,"NMX"
"http://publications.europa.eu/resource/authority/language/NMY","nmy",,"NMY"
"http://publications.europa.eu/resource/authority/language/NMZ","nmz",,"NMZ"
"http://publications.europa.eu/resource/authority/language/NNA","nna",,"NNA"
"http://publications.europa.eu/resource/authority/language/NNB","nnb",,"NNB"
"http://publications.europa.eu/resource/authority/language/NNC","nnc",,"NNC"
"http://publications.europa.eu/resource/authority/language/NND","nnd",,"NND"
"http://publications.europa.eu/resource/authority/language/NNE","nne",,"NNE"
"http://publications.europa.eu/resource/authority/language/NNF","nnf",,"NNF"
"http://publications.europa.eu/resource/authority/language/NNG","nng",,"NNG"
"http://publications.europa.eu/resource/authority/language/NNH","nnh",,"NNH"
"http://publications.europa.eu/resource/authority/language/NNI","nni",,"NNI"
"http://publications.europa.eu/resource/authority/language/NNJ","nnj",,"NNJ"
"http://publications.europa.eu/resource/authority/language/NNK","nnk",,"NNK"
"http://publications.europa.eu/resource/authority/language/NNL","nnl",,"NNL"
"http://publications.europa.eu/resource/authority/language/NNM","nnm",,"NNM"
"http://publications.europa.eu/resource/authority/language/NNN","nnn",,"NNN"
"http://publications.europa.eu/resource/authority/language/NNO","nn",,"NNO"
"http://publications.europa.eu/resource/authority/language/NNP","nnp",,"NNP"
"http://publications.europa.eu/resource/authority/language/NNQ","nnq",,"NNQ"
"http://publications.europa.eu/resource/authority/language/NNR","nnr",,"NNR"
"http://publications.europa.eu/resource/authority/language/NNS","nns",,"NNS"
"http://publications.europa.eu/resource/authority/language/NNT","nnt",,"NNT"
"http://publications.europa.eu/resource/authority/language/NNU","nnu",,"NNU"
"http://publications.europa.eu/resource/authority/language/NNV","nnv",,"NNV"
"http://publications.europa.eu/resource/authority/language/NNW","nnw",,"NNW"
"http://publications.europa.eu/resource/authority/language/NNX","nnx",,"NNX"
"http://publications.europa.eu/resource/authority/language/NNY","nny",,"NNY"
"http://publications.europa.eu/resource/authority/language/NNZ","nnz",,"NNZ"
"http://publications.europa.eu/resource/authority/language/NOA","noa",,"NOA"
"http://publications.europa.eu/resource/authority/language/NOB","nb",,"NOB"
"http://publications.europa.eu/resource/authority/language/NOC","noc",,"NOC"
"http://publications.europa.eu/resource/authority/language/NOD","nod",,"NOD"
"http://publications.europa.eu/resource/authority/language/NOE","noe",,"NOE"
"http://publications.europa.eu/resource/authority/language/NOF","nof",,"NOF"
"http://publications.europa.eu/resource/authority/language/NOG","nog",,"NOG"
"http://publications.europa.eu/resource/authority/language/NOH","noh",,"NOH"
"http://publications.europa.eu/resource/authority/language/NOI","noi",,"NOI"
"http://publications.europa.eu/resource/authority/language/NOK","nok",,"NOK"
"http://publications.europa.eu/resource/authority/language/NOM","nom",,"NOM"
"http://publications.europa.eu/resource/authority/language/NON","non",,"NON"
"http://publications.europa.eu/resource/authority/language/NOO","noo",,"NOO"
"http://publications.europa.eu/resource/authority/language/NOP","nop",,"NOP"
"http://publications.europa.eu/resource/authority/language/NOQ","noq",,"NOQ"
"http://publications.europa.eu/resource/authority/language/NOS","nos",,"NOS"
"http://publications.europa.eu/resource/authority/language/NOT","not",,"NOT"
"http://publications.europa.eu/resource/authority/language/NOU","nou",,"NOU"
"http://publications.europa.eu/resource/authority/language/NOV","nov",,"NOV"
"http://publications.europa.eu/resource/authority/language/NOW","now",,"NOW"
"http://publications.europa.eu/resource/authority/language/NOY","noy",,"NOY"
"http://publications.europa.eu/resource/authority/language/NOZ","noz",,"NOZ"
"http://publications.europa.eu/resource/authority/language/NPA","npa",,"NPA"
"http://publications.europa.eu/resource/authority/language/NPB","npb",,"NPB"
"http://publications.europa.eu/resource/authority/language/NPH","nph",,"NPH"
"http://publications.europa.eu/resource/authority/language/NPN","npn",,"NPN"
"http://publications.europa.eu/resource/authority/language/NPO","npo",,"NPO"
"http://publications.europa.eu/resource/authority/language/NPS","nps",,"NPS"
"http://publications.europa.eu/resource/authority/language/NPU","npu",,"NPU"
"http://publications.europa.eu/resource/authority/language/NPY","npy",,"NPY"
"http://publications.europa.eu/resource/authority/language/NQG","nqg",,"NQG"
"http://publications.europa.eu/resource/authority/language/NQK","nqk",,"NQK"
"http://publications.europa.eu/resource/authority/language/NQM","nqm",,"NQM"
"http://publications.europa.eu/resource/authority/language/NQN","nqn",,"NQN"
"http://publications.europa.eu/resource/authority/language/NQO","nqo",,"NQO"
"http://publications.europa.eu/resource/authority/language/NRA","nra",,"NRA"
"http://publications.europa.eu/resource/authority/language/NRB","nrb",,"NRB"
"http://publications.europa.eu/resource/authority/language/NRC","nrc",,"NRC"
"http://publications.europa.eu/resource/authority/language/NRE","nre",,"NRE"
"http://publications.europa.eu/resource/authority/language/NRG","nrg",,"NRG"
"http://publications.europa.eu/resource/authority/language/NRI","nri",,"NRI"
"http://publications.europa.eu/resource/authority/language/NRL","nrl",,"NRL"
"http://publications.europa.eu/resource/authority/language/NRM","nrm",,"NRM"
"http://publications.europa.eu/resource/authority/language/NRN","nrn",,"NRN"
"http://publications.europa.eu/resource/authority/language/NRP","nrp",,"NRP"
"http://publications.europa.eu/resource/authority/language/NRR","nrr",,"NRR"
"http://publications.europa.eu/resource/authority/language/NRT","nrt",,"NRT"
"http://publications.europa.eu/resource/authority/language/NRX","nrx",,"NRX"
"http://publications.europa.eu/resource/authority/language/NRZ","nrz",,"NRZ"
"http://publications.europa.eu/resource/authority/language/NSA","nsa",,"NSA"
"http://publications.europa.eu/resource/authority/language/NSC","nsc",,"NSC"
"http://publications.europa.eu/resource/authority/language/NSD","nsd",,"NSD"
"http://publications.europa.eu/resource/authority/language/NSE","nse",,"NSE"
"http://publications.europa.eu/resource/authority/language/NSG","nsg",,"NSG"
"http://publications.europa.eu/resource/authority/language/NSH","nsh",,"NSH"
"http://publications.europa.eu/resource/authority/language/NSI","nsi",,"NSI"
"http://publications.europa.eu/resource/authority/language/NSK","nsk",,"NSK"
"http://publications.europa.eu/resource/authority/language/NSL","nsl",,"NSL"
"http://publications.europa.eu/resource/authority/language/NSM","nsm",,"NSM"
"http://publications.europa.eu/resource/authority/language/NSN","nsn",,"NSN"
"http://publications.europa.eu/resource/authority/language/NSO","nso",,"NSO"
"http://publications.europa.eu/resource/authority/language/NSP","nsp",,"NSP"
"http://publications.europa.eu/resource/authority/language/NSQ","nsq",,"NSQ"
"http://publications.europa.eu/resource/authority/language/NSR","nsr",,"NSR"
"http://publications.europa.eu/resource/authority/language/NSS","nss",,"NSS"
"http://publications.europa.eu/resource/authority/language/NST","nst",,"NST"
"http://publications.europa.eu/resource/authority/language/NSU","nsu",,"NSU"
"http://publications.europa.eu/resource/authority/language/NSV","nsv",,"NSV"
"http://publications.europa.eu/resource/authority/language/NSW","nsw",,"NSW"
"http://publications.europa.eu/resource/authority/language/NSX","nsx",,"NSX"
"http://publications.europa.eu/resource/authority/language/NSY","nsy",,"NSY"
"http://publications.europa.eu/resource/authority/language/NSZ","nsz",,"NSZ"
"http://publications.europa.eu/resource/authority/language/NTE","nte",,"NTE"
"http://publications.europa.eu/resource/authority/language/NTI","nti",,"NTI"
